date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202123,TI,contact_vuln,733,indication,351491,7478,2.1,0.064,6.4,6.4,0.21,2.13,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,TI,contact_vuln,1672,indication,351491,9150,2.6,0.136,13.600000000000001,7.1,0.48,2.6,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,TI,contact_vuln,966,indication,351491,10116,2.9,0.102,10.2,7.3,0.27,2.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,TI,contact_vuln,529,indication,351491,10645,3,0.046,4.6,7.1,0.15,3.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,TI,contact_vuln,512,indication,351491,11157,3.2,0.051,5.1,7.000000000000001,0.15,3.17,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,TI,contact_vuln,821,indication,351491,11978,3.4,0.064,6.4,7.000000000000001,0.23,3.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,TI,contact_vuln,921,indication,351491,12899,3.7,0.083,8.3,7.000000000000001,0.26,3.67,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,TI,contact_vuln,794,indication,351491,13693,3.9,0.095,9.5,7.1,0.23,3.9,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,TI,contact_vuln,250,indication,351491,13943,4,0.08,8,7.199999999999999,0.07,3.97,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,TI,contact_vuln,111,indication,351491,14054,4,0.081,8.1,7.199999999999999,0.03,4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,TI,contact_vuln,147,indication,351491,14201,4,0.077,7.7,7.199999999999999,0.04,4.04,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,TI,contact_vuln,204,indication,351491,14405,4.1,0.072,7.199999999999999,7.199999999999999,0.06,4.1,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,TI,contact_vuln,234,indication,351491,14639,4.2,0.071,7.1,7.199999999999999,0.07,4.16,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,TI,contact_vuln,242,indication,351491,14881,4.2,0.069,6.9,7.199999999999999,0.07,4.23,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,TI,contact_vuln,232,indication,351491,15113,4.3,0.063,6.3,7.1,0.07,4.3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,TI,contact_vuln,195,indication,351491,15308,4.4,0.064,6.4,7.1,0.06,4.36,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,TI,contact_vuln,204,indication,351491,15512,4.4,0.05,5,7.1,0.06,4.41,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,TI,contact_vuln,186,indication,351491,15698,4.5,0.037,3.6999999999999997,7.000000000000001,0.05,4.47,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,TI,contact_comm,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,TI,contact_comm,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,TI,contact_comm,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,TI,contact_comm,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,TI,contact_comm,1,indication,351491,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,TI,contact_comm,0,indication,351491,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,TI,contact_comm,0,indication,351491,1,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,TI,contact_comm,1,indication,351491,2,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,TI,contact_comm,1,indication,351491,3,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,TI,contact_comm,0,indication,351491,3,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,TI,contact_comm,0,indication,351491,3,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,TI,contact_comm,0,indication,351491,3,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,TI,contact_comm,1,indication,351491,4,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,TI,contact_comm,2,indication,351491,6,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,TI,contact_comm,2,indication,351491,8,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,TI,contact_comm,1,indication,351491,9,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,TI,contact_comm,1,indication,351491,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,TI,contact_comm,0,indication,351491,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,TI,contact_comm,0,indication,351491,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,TI,contact_comm,0,indication,351491,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,TI,contact_comm,0,indication,351491,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,TI,contact_comm,0,indication,351491,10,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,TI,contact_comm,1,indication,351491,11,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,TI,contact_comm,0,indication,351491,11,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,TI,contact_comm,0,indication,351491,11,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,TI,contact_comm,2,indication,351491,13,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,TI,other,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,TI,other,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,TI,other,0,indication,351491,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,TI,other,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,TI,other,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,TI,other,0,indication,351491,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,TI,other,109,indication,351491,109,0,0.027,2.7,2.7,0.03,0.03,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,TI,other,162,indication,351491,271,0.1,0.035,3.5000000000000004,3.1,0.05,0.08,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,TI,other,12,indication,351491,283,0.1,0.013,1.3,2.9000000000000004,0,0.08,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,TI,other,35,indication,351491,318,0.1,0.008,0.8,2.3,0.01,0.09,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,TI,other,54,indication,351491,372,0.1,0.01,1,1.9,0.02,0.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,TI,other,26,indication,351491,398,0.1,0.009,0.8999999999999999,1.7999999999999998,0.01,0.11,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,TI,other,7,indication,351491,405,0.1,0.013,1.3,1.7999999999999998,0,0.12,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,TI,other,38,indication,351491,443,0.1,0.088,8.799999999999999,1.9,0.01,0.13,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,TI,other,82,indication,351491,525,0.1,0.049,4.9,2.1,0.02,0.15,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,TI,other,136,indication,351491,661,0.2,0.046,4.6,2.4,0.04,0.19,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,TI,other,200,indication,351491,861,0.2,0.049,4.9,2.7,0.06,0.24,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,TI,other,619,indication,351491,1480,0.4,0.084,8.4,3.8,0.18,0.42,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,TI,other,683,indication,351491,2163,0.6,0.101,10.100000000000001,4.7,0.19,0.62,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,TI,other,1544,indication,351491,3707,1.1,0.243,24.3,7.1,0.44,1.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,TI,other,4279,indication,351491,7986,2.3,0.533,53.300000000000004,13.200000000000001,1.22,2.27,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,TI,other,6255,indication,351491,14241,4.1,0.485,48.5,19.5,1.78,4.05,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,TI,other,6081,indication,351491,20322,5.8,0.404,40.400000000000006,23,1.73,5.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,TI,other,9082,indication,351491,29404,8.4,0.555,55.50000000000001,28.1,2.58,8.37,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,TI,other,8179,indication,351491,37583,10.7,0.716,71.6,32.4,2.33,10.69,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,TI,other,7962,indication,351491,45545,13,0.648,64.8,35.5,2.27,12.96,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,TI,other,6875,indication,351491,52420,14.9,0.723,72.3,38,1.96,14.91,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,TI,other,10066,indication,351491,62486,17.8,0.866,86.6,41.8,2.86,17.78,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,TI,other,8664,indication,351491,71150,20.2,0.86,86,44.6,2.46,20.24,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,TI,other,11292,indication,351491,82442,23.5,0.884,88.4,47.9,3.21,23.45,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,TI,other,9611,indication,351491,92053,26.2,0.864,86.4,50.2,2.73,26.19,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,TI,other,6869,indication,351491,98922,28.1,0.822,82.19999999999999,51.6,1.95,28.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,TI,other,2596,indication,351491,101518,28.9,0.83,83,52.1,0.74,28.88,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,TI,other,1083,indication,351491,102601,29.2,0.792,79.2,52.300000000000004,0.31,29.19,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,TI,other,1561,indication,351491,104162,29.6,0.813,81.3,52.6,0.44,29.63,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,TI,other,2335,indication,351491,106497,30.3,0.818,81.8,53,0.66,30.3,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,TI,other,2666,indication,351491,109163,31.1,0.81,81,53.400000000000006,0.76,31.06,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,TI,other,2852,indication,351491,112015,31.9,0.814,81.39999999999999,53.900000000000006,0.81,31.87,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,TI,other,3038,indication,351491,115053,32.7,0.831,83.1,54.400000000000006,0.86,32.73,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,TI,other,2483,indication,351491,117536,33.4,0.811,81.10000000000001,54.800000000000004,0.71,33.44,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,TI,other,3384,indication,351491,120920,34.4,0.837,83.7,55.300000000000004,0.96,34.4,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,TI,other,4319,indication,351491,125239,35.6,0.853,85.3,56.00000000000001,1.23,35.63,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,unknown,age,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,unknown,age,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,unknown,age,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,unknown,age,0,indication,NA,0,NA,NA,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,unknown,age,15,indication,NA,15,NA,0.536,53.6,51.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,unknown,age,14,indication,NA,29,NA,0.318,31.8,39.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,unknown,age,55,indication,NA,84,NA,0.299,29.9,32.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,unknown,age,90,indication,NA,174,NA,0.188,18.8,23.599999999999998,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,unknown,age,116,indication,NA,290,NA,0.41,41,28.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,unknown,age,85,indication,NA,375,NA,0.17,17,24.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,unknown,age,99,indication,NA,474,NA,0.237,23.7,24.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,unknown,age,75,indication,NA,549,NA,0.26,26,24.6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,unknown,age,62,indication,NA,611,NA,0.23,23,24.5,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,unknown,age,30,indication,NA,641,NA,0.176,17.599999999999998,24,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,unknown,age,31,indication,NA,672,NA,0.194,19.400000000000002,23.799999999999997,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,unknown,age,77,indication,NA,749,NA,0.262,26.200000000000003,24,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,unknown,age,60,indication,NA,809,NA,0.252,25.2,24.099999999999998,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,unknown,age,82,indication,NA,891,NA,0.374,37.4,24.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,unknown,age,137,indication,NA,1028,NA,0.614,61.4,27,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,unknown,age,178,indication,NA,1206,NA,0.605,60.5,29.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,unknown,age,246,indication,NA,1452,NA,0.639,63.9,32.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,unknown,age,395,indication,NA,1847,NA,0.608,60.8,36,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,unknown,age,392,indication,NA,2239,NA,0.444,44.4,37.2,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,unknown,age,392,indication,NA,2631,NA,0.452,45.2,38.2,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,unknown,age,305,indication,NA,2936,NA,0.377,37.7,38.2,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202124,unknown,age,235,indication,NA,3171,NA,0.343,34.300000000000004,37.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202125,unknown,age,196,indication,NA,3367,NA,0.316,31.6,37.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202126,unknown,age,254,indication,NA,3621,NA,0.298,29.799999999999997,36.8,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202127,unknown,age,359,indication,NA,3980,NA,0.379,37.9,36.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202128,unknown,age,419,indication,NA,4399,NA,0.429,42.9,37.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202129,unknown,age,229,indication,NA,4628,NA,0.322,32.2,37.1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202130,unknown,age,161,indication,NA,4789,NA,0.32,32,36.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202131,unknown,age,127,indication,NA,4916,NA,0.314,31.4,36.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202132,unknown,age,187,indication,NA,5103,NA,0.531,53.1,37.1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202133,unknown,age,222,indication,NA,5325,NA,0.491,49.1,37.5,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202134,unknown,age,168,indication,NA,5493,NA,0.335,33.5,37.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202135,unknown,age,82,indication,NA,5575,NA,0.201,20.1,36.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202136,unknown,age,90,indication,NA,5665,NA,0.252,25.2,36.6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202137,unknown,age,129,indication,NA,5794,NA,0.243,24.3,36.199999999999996,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202138,unknown,age,76,indication,NA,5870,NA,0.252,25.2,36,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202139,unknown,age,94,indication,NA,5964,NA,0.379,37.9,36.1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202140,unknown,age,85,indication,NA,6049,NA,0.365,36.5,36.1,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202052,unknown,chronic_disease,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202053,unknown,chronic_disease,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202101,unknown,chronic_disease,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202102,unknown,chronic_disease,0,indication,NA,0,NA,NA,NA,0,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202103,unknown,chronic_disease,6,indication,NA,6,NA,0.214,21.4,20.7,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202104,unknown,chronic_disease,6,indication,NA,12,NA,0.136,13.600000000000001,16.400000000000002,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202105,unknown,chronic_disease,6,indication,NA,18,NA,0.033,3.3000000000000003,7.000000000000001,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202106,unknown,chronic_disease,15,indication,NA,33,NA,0.031,3.1,4.5,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202107,unknown,chronic_disease,36,indication,NA,69,NA,0.127,12.7,6.800000000000001,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202108,unknown,chronic_disease,32,indication,NA,101,NA,0.064,6.4,6.6000000000000005,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202109,unknown,chronic_disease,74,indication,NA,175,NA,0.177,17.7,9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202110,unknown,chronic_disease,17,indication,NA,192,NA,0.059,5.8999999999999995,8.6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202111,unknown,chronic_disease,41,indication,NA,233,NA,0.152,15.2,9.3,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202112,unknown,chronic_disease,43,indication,NA,276,NA,0.253,25.3,10.299999999999999,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202113,unknown,chronic_disease,33,indication,NA,309,NA,0.206,20.599999999999998,10.9,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202114,unknown,chronic_disease,84,indication,NA,393,NA,0.286,28.599999999999998,12.6,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202115,unknown,chronic_disease,44,indication,NA,437,NA,0.185,18.5,13,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202116,unknown,chronic_disease,30,indication,NA,467,NA,0.137,13.700000000000001,13,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202117,unknown,chronic_disease,27,indication,NA,494,NA,0.121,12.1,13,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202118,unknown,chronic_disease,40,indication,NA,534,NA,0.136,13.600000000000001,13,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202119,unknown,chronic_disease,67,indication,NA,601,NA,0.174,17.4,13.4,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202120,unknown,chronic_disease,128,indication,NA,729,NA,0.197,19.7,14.2,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202121,unknown,chronic_disease,204,indication,NA,933,NA,0.231,23.1,15.5,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202122,unknown,chronic_disease,100,indication,NA,1033,NA,0.115,11.5,15,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
202123,unknown,chronic_disease,53,indication,NA,1086,NA,0.065,6.5,14.099999999999998,NA,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
